BRAND,DNLA,SKU_NO,OVERVIEW,OVERVIEW2,OVERVIEW_RAW,OVERVIEW2_RAW,OVERVIEW_NOTE
Vello,N,750438,"The 1.5' Vello Off-Camera TTL Flash Cord provides creative photographers with the ability to remotely fire Nikon flashes with i-TTL capabilities . Removing the flash from the camera's hot shoe allows the photographer to create unique and dramatic lighting styles that are not possible with a traditional shoe-mounted strobe. This coiled cord measures 1.5', which is enough distance to accommodate hand-held lighting styles, or when keeping the flash mounted on a compact flash bracket. Also, off-camera lighting reduces the harsh shadows commonly encountered with direct on-camera flashes and gives your photographs a more natural look. One side of the TTL cable fits directly into the camera's hot shoe to ensure that all of the camera's exposure data is maintained. The other side can be attached to any stand, tripod, or device with a standard 1/4""-20 threaded stud or flash shoe mount and the shoe has a locking knob to ensure your equipment is secure.",,"The 1.5' <b>Vello Off-Camera TTL Flash Cord</b> provides creative photographers with the ability to remotely fire Nikon flashes with i-TTL capabilities . Removing the flash from the camera's hot shoe allows the photographer to create unique and dramatic lighting styles that are not possible with a traditional shoe-mounted strobe. This coiled cord measures 1.5', which is enough distance to accommodate hand-held lighting styles, or when keeping the flash mounted on a compact flash bracket. Also, off-camera lighting reduces the harsh shadows commonly encountered with direct on-camera flashes and gives your photographs a more natural look. <br><br> One side of the TTL cable fits directly into the camera's hot shoe to ensure that all of the camera's exposure data is maintained. The other side can be attached to any stand, tripod, or device with a standard 1/4""-20 threaded stud or flash shoe mount and the shoe has a locking knob to ensure your equipment is secure.",,
Vello,N,750439,"The 1.5' Vello Off-Camera TTL Flash Cord provides creative photographers with the ability to remotely fire Canon flashes with E-TTL / E-TTL II capabilities . Removing the flash from the camera's hot shoe allows the photographer to create unique and dramatic lighting styles that are not possible with a traditional shoe-mounted strobe. This coiled cord measures 1.5', which is enough distance to accommodate hand-held lighting styles, or when keeping the flash mounted on a compact flash bracket. Also, off-camera lighting reduces the harsh shadows commonly encountered with direct on-camera flashes and gives your photographs a more natural look. One side of the TTL cable fits directly into the camera's hot shoe to ensure that all of the camera's exposure data is maintained. The other side can be attached to any stand, tripod, or device with a standard 1/4""-20 threaded stud or flash shoe mount and the shoe has a locking knob to ensure your equipment is secure.",,"The 1.5' <b>Vello Off-Camera TTL Flash Cord</b> provides creative photographers with the ability to remotely fire Canon flashes with E-TTL / E-TTL II capabilities . Removing the flash from the camera's hot shoe allows the photographer to create unique and dramatic lighting styles that are not possible with a traditional shoe-mounted strobe. This coiled cord measures 1.5', which is enough distance to accommodate hand-held lighting styles, or when keeping the flash mounted on a compact flash bracket. Also, off-camera lighting reduces the harsh shadows commonly encountered with direct on-camera flashes and gives your photographs a more natural look. <br><br> One side of the TTL cable fits directly into the camera's hot shoe to ensure that all of the camera's exposure data is maintained. The other side can be attached to any stand, tripod, or device with a standard 1/4""-20 threaded stud or flash shoe mount and the shoe has a locking knob to ensure your equipment is secure.",,
Vello,N,750440,"The 1.5' Vello Off-Camera TTL Flash Cord provides creative photographers with the ability to remotely fire Sony/Minolta flashes with ADI / P-TTL capabilities . Removing the flash from the camera's hot shoe allows the photographer to create unique and dramatic lighting styles that are not possible with a traditional shoe-mounted strobe. This coiled cord measures 1.5', which is enough distance to accommodate hand-held lighting styles, or when keeping the flash mounted on a compact flash bracket. Also, off-camera lighting reduces the harsh shadows commonly encountered with direct on-camera flashes and gives your photographs a more natural look. One side of the TTL cable fits directly into the camera's hot shoe to ensure that all of the camera's exposure data is maintained. The other side can be attached to any stand, tripod, or device with a standard 1/4""-20 threaded stud or flash shoe mount and the shoe has a locking knob to ensure your equipment is secure.",,"The 1.5' <b>Vello Off-Camera TTL Flash Cord</b> provides creative photographers with the ability to remotely fire Sony/Minolta flashes with ADI / P-TTL capabilities . Removing the flash from the camera's hot shoe allows the photographer to create unique and dramatic lighting styles that are not possible with a traditional shoe-mounted strobe. This coiled cord measures 1.5', which is enough distance to accommodate hand-held lighting styles, or when keeping the flash mounted on a compact flash bracket. Also, off-camera lighting reduces the harsh shadows commonly encountered with direct on-camera flashes and gives your photographs a more natural look. <br><br> One side of the TTL cable fits directly into the camera's hot shoe to ensure that all of the camera's exposure data is maintained. The other side can be attached to any stand, tripod, or device with a standard 1/4""-20 threaded stud or flash shoe mount and the shoe has a locking knob to ensure your equipment is secure.",,
Vello,N,750880,"The Vello Lens Mount Adapter - T Mount Lens to Canon EOS Camera allows you to mount a T Mount lens to a Canon EOS camera body. Besides for making financial sense, this allows you to use your favorite lens across different camera platforms. The lens adapter is designed to fit securely to the lens, yet can still be removed easily when not needed.",,"The <B>Vello Lens Mount Adapter - T Mount Lens to Canon EOS Camera</B> allows you to mount a T Mount lens to a Canon EOS camera body. Besides for making financial sense, this allows you to use your favorite lens across different camera platforms. The lens adapter is designed to fit securely to the lens, yet can still be removed easily when not needed.",,"Although the lens will fit physically, autofocus, automatic diaphragm (AE metering), and other functions dependent on communication between camera body and lens will be disrupted by the lens adapter. You will need to focus manually, and to set exposures manually or meter in aperture priority (stop-down) mode. If the lens does not have a manual aperture collar, the aperture will be stopped down to its smallest f/stop. Focusing to infinity is retained."
Vello,N,750881,"The Vello Lens Mount Adapter - T Mount Lens to Nikon F Mount Camera allows you to mount a T Mount lens to a Nikon F Mount camera body. Besides for making financial sense, this allows you to use your favorite lens across different camera platforms. The lens adapter is designed to fit securely to the lens, yet can still be removed easily when not needed.",,"The <B>Vello Lens Mount Adapter - T Mount Lens to Nikon F Mount Camera</B> allows you to mount a T Mount lens to a Nikon F Mount camera body. Besides for making financial sense, this allows you to use your favorite lens across different camera platforms. The lens adapter is designed to fit securely to the lens, yet can still be removed easily when not needed.",,"Although the lens will fit physically, autofocus, automatic diaphragm (AE metering), and other functions dependent on communication between camera body and lens will be disrupted by the lens adapter. You will need to focus manually, and to set exposures manually or meter in aperture priority (stop-down) mode. If the lens does not have a manual aperture collar, the aperture will be stopped down to its smallest f/stop. Focusing to infinity is retained."
Vello,N,752410,"Vello's Cinch Strap for Portable Flashes makes it easy to quickly attach accessories to your portable flash. It simply wraps around the head of your portable flash, eliminating the need for messy self-adhesive loops. Compatible with most on-camera shoe mounted flashes. It easily allows attachment of such Vello products as:
FD-200 Light BouncerFD-210 / Light Bouncer PlusFD-300 Universal Softbox SmallFD-310 Universal Softbox MediumFD-320 Universal Softbox LargeFD-400 5&quot; Snoot/ReflectorFD-410 8&quot; Snoot/ReflectorFD-500 Fabric SoftboxFD-600 Honeycomb Grip 1/8&quot;FD-610 Honeycomb Grip 1/4&quot;FD-700 Light Shapers",,"<strong>Vello</strong>'s <strong>Cinch Strap for Portable Flashes </strong>makes it easy to quickly attach accessories to your portable flash. It simply wraps around the head of your portable flash, eliminating the need for messy self-adhesive loops. Compatible with most on-camera shoe mounted flashes. It easily allows attachment of&nbsp;such Vello products as:</p>
<ul><li>FD-200 Light Bouncer</li><li>FD-210 / Light Bouncer Plus</li><li>FD-300 Universal Softbox Small</li><li>FD-310 Universal Softbox Medium</li><li>FD-320 Universal Softbox Large</li><li>FD-400 5&quot; Snoot/Reflector</li><li>FD-410 8&quot; Snoot/Reflector</li><li>FD-500 Fabric Softbox</li><li>FD-600 Honeycomb Grip 1/8&quot;</li><li>FD-610 Honeycomb Grip 1/4&quot;</li><li>FD-700 Light Shapers</li></ul>",,
Vello,N,752425,The Vello Universal Pop-Up Diffuser for SLR Pop-Up Flashes is designed to diffuse the light output of the built-in pop-up flash of many SLR cameras. It reduces hot spots and softens harsh shadows as well. It attaches quickly and simply to most SLR cameras with a pop-up flash.,,The <strong>Vello Universal Pop-Up Diffuser for SLR Pop-Up Flashes </strong>is designed to diffuse the light output of the built-in pop-up flash of many SLR cameras. It reduces hot spots and softens harsh shadows as well. It attaches quickly and simply to most SLR cameras with a pop-up flash.,,
Vello,N,752433,"This Vello Light Bouncer Kit for Portable Flashes spreads and redirects the light from a portable flash to soften the quality of light and distribute it over a wider area. No exposure compensation is necessary with automatic flashes, but operating distances will be somewhat reduced.
The Light Bouncer can be used with slaves, or alone where low ceilings are not available, or where more direct but soft fill light is desired. It attaches to the flash head in seconds with the included touch-tab fasteners.
The silver insert adds a specular look to highlights. The gold insert adds a warm tone to the scene, particularly useful for outdoor fill-flash. These inserts attach with touch-tab fasteners to the bounce surface of the Light Bouncer to further modify the light.",,"This <b>Vello Light Bouncer Kit for Portable Flashes </b>spreads and redirects the light from a portable flash to soften the quality of light and distribute it over a wider area. No exposure compensation is necessary with automatic flashes, but operating distances will be somewhat reduced.</p>
<p>The Light Bouncer can be used with slaves, or alone where low ceilings are not available, or where more direct but soft fill light is desired. It attaches to the flash head in seconds with the included touch-tab fasteners.</p>
<p>The silver insert adds a specular look to highlights. The gold insert adds a warm tone to the scene, particularly useful for outdoor fill-flash. These inserts attach with touch-tab fasteners to the bounce surface of the Light Bouncer to further modify the light.",,
Vello,N,752434,"The Light Bouncer Plus for Portable Flashes from Vello delivers high quality light in situations where you're shooting in a room with a light ceiling that can be used for bouncing the light from your portable flash. With the Light Bouncer Plus, 20% of the light output is reflected by the reflector, and 80% passes through to be reflected off the ceiling. This spreads the light out, with a majority coming from above, but without the heavy shadows in a subject's eye sockets typical of 100% top light. This will produce a much more flattering light than just bouncing light off the ceiling.
The reflective area of the Light Bouncer Plus is 7.5 x 6.5&quot; and touch-tabs for the reflector and for your flash are included for attaching the reflector. A soft diffusion baffle and white, gold and silver reflectors are all included.",,"The <strong>Light Bouncer Plus for Portable Flashes </strong>from <strong>Vello</strong> delivers high quality light in situations where you're shooting in a room with a light ceiling that can be used for bouncing the light from&nbsp;your portable flash. With the Light Bouncer Plus, 20% of the light output is reflected by the reflector, and 80% passes through to be reflected off the ceiling. This spreads the light out, with a majority coming from above, but without the heavy shadows in a subject's eye sockets typical of 100% top light. This will produce a much more flattering light than just bouncing light off the ceiling.</p>
<p>The reflective area of the Light Bouncer Plus is 7.5 x 6.5&quot; and touch-tabs for the reflector and for your flash are included for attaching the reflector. A soft diffusion baffle and white, gold and silver reflectors are all included.",,
Vello,N,752443,"The Vello Universal Softbox with Colored Gels Kit for Portable Flash (Small) spreads and diffuses the light from an on-camera flash in the direct flash position. It's lightweight, unobtrusive and easy to attach--ideal for any fast-moving shooting situations. It attaches to most on-camera shoe-mount flashes using the included touch-tab fasteners.
In addition, the FD-300 will also accept gel filters, and includes an assortment of six colored gels: blue, green, yellow, red, orange and purple. This allows the photographer to quickly and conveniently colorize the light output for a variety of special effect applications.",,"The <strong>Vello Universal Softbox with Colored Gels Kit for Portable Flash (Small)</strong> spreads and diffuses the light from an on-camera flash in the direct flash position. It's lightweight, unobtrusive and easy to attach--ideal for any fast-moving shooting situations. It attaches to most on-camera shoe-mount flashes using the included touch-tab fasteners.
<p>In addition, the FD-300 will also accept gel filters, and includes an assortment of six colored gels: blue, green, yellow, red, orange and purple. This allows the photographer to quickly and conveniently colorize the light output for a variety of special effect applications.",,
Vello,N,752451,"The Vello Universal Softbox for Portable Flash (Medium) spreads and diffuses the light from an on-camera flash in the direct flash position. It's lightweight, unobtrusive and easy to attach--ideal for any fast-moving shooting situations. It attaches to most on-camera shoe-mount flashes using the included touch-tab fasteners.
Unlike some other on-flash types of softboxes, this model was designed so that it does not block the exposure sensors or auto focus assist beams found on most flashes.",,"The <strong>Vello Universal Softbox for Portable Flash (Medium)</strong> spreads and diffuses the light from an on-camera flash in the direct flash position. It's lightweight, unobtrusive and easy to attach--ideal for any fast-moving shooting situations. It attaches to most on-camera shoe-mount flashes using the included touch-tab fasteners.
<p>Unlike some other on-flash types of softboxes, this model was designed so that it does not block the exposure sensors or auto focus assist beams found on most flashes.",,
Vello,N,752482,"The Vello Universal Softbox for Portable Flash (Large) spreads and diffuses the light from an on-camera flash in the direct flash position. It's lightweight, unobtrusive and easy to attach--ideal for any fast-moving shooting situations. It attaches to most on-camera shoe-mount flashes using the included touch-tab fasteners.",,"The <strong>Vello Universal Softbox for Portable Flash (Large)</strong> spreads and diffuses the light from an on-camera flash in the direct flash position. It's lightweight, unobtrusive and easy to attach--ideal for any fast-moving shooting situations. It attaches to most on-camera shoe-mount flashes using the included touch-tab fasteners.",,
Vello,N,752483,"The 5&quot; Snoot/Reflector for Portable Flash from Vello can be used either as a snoot or as a reflector, and is designed to modify the light from your shoe-mounted flash unit. It can be used as a snoot by forming a tunnel through which the light passes, producing a narrow beam of light. This allows you to target light to specific areas of your subject for dramatic lighting effects. Used as a reflector, this flash accessory can be used to bounce and scatter the light output of a flash unit, to provide a more pleasing and even exposure. 
Touch-tab fasteners are included for mounting the unit to your flash, and the unit folds flat for easy storage.",,"The <strong>5&quot; Snoot/Reflector for Portable Flash </strong>from <strong>Vello</strong> can be used either as a snoot or as a reflector, and is designed to modify the light from your shoe-mounted flash unit. It can be used as a snoot by forming a tunnel through which the light passes, producing a narrow beam of light. This allows you to target light to specific areas of your subject for dramatic lighting effects. Used as a reflector, this flash accessory can be used to bounce and scatter the light output of a flash unit, to provide a more pleasing and even exposure. 
<p>Touch-tab fasteners are included for mounting the unit to your flash, and the unit folds flat for easy storage.",,
Vello,N,752484,"The 8&quot; Snoot/Reflector for Portable Flash from Vello can be used either as a snoot or as a reflector, and is designed to modify the light from your shoe-mounted flash unit. It can be used as a snoot by forming a tunnel through which the light passes, producing a narrow beam of light. This allows you to target light to specific areas of your subject for dramatic lighting effects. Used as a reflector, this flash accessory can be used to bounce and scatter the light output of a flash unit, to provide a more pleasing and even exposure. 
Touch-tab fasteners are included for mounting the unit to your flash, and the unit folds flat for easy storage.",,"The <strong>8&quot; Snoot/Reflector for Portable Flash </strong>from <strong>Vello</strong> can be used either as a snoot or as a reflector, and is designed to modify the light from your shoe-mounted flash unit. It can be used as a snoot by forming a tunnel through which the light passes, producing a narrow beam of light. This allows you to target light to specific areas of your subject for dramatic lighting effects. Used as a reflector, this flash accessory can be used to bounce and scatter the light output of a flash unit, to provide a more pleasing and even exposure. 
<p>Touch-tab fasteners are included for mounting the unit to your flash, and the unit folds flat for easy storage.",,
Vello,N,752485,"The Fabric Softbox for Portable Flash (Medium) from Vello is designed to improve the quality of the light from your shoe-mounted flash unit. It has a soft white fabric interior lining that diminishes the harsh effects that often result from using a shoe-mounted flash unit, delivering diffused light and soft shadows. It has windows which allow for extra fill light. Touch-tab fasteners are included for mounting the unit to your flash.",,"The Fabric Softbox for Portable Flash (Medium) from Vello is designed to improve the quality of the light from your shoe-mounted flash unit. It has a soft white fabric interior lining that diminishes the harsh effects that often result from using a shoe-mounted flash unit, delivering diffused light and soft shadows. It has windows which allow for extra fill light. Touch-tab fasteners are included for mounting the unit to your flash.",,
Vello,N,752486,"The Vello 1/8"" Honeycomb Grid for Portable Flash attaches to your portable flash and dramatically narrows the beam of light that's put out by your shoe-mount or handle-mount flash. The effect is a small circle of light, with the size depending on flash-to-subject distance. The grid attaches to your flash with the included touch-tab fasteners.
This 1/8"" version produces a beam of light that's a few degrees narrower than the 1/4"" honeycomb grid (available separately).",,"The <b>Vello 1/8"" Honeycomb Grid for Portable Flash</b> attaches to your portable flash and dramatically narrows the beam of light that's put out by your shoe-mount or handle-mount flash. The effect is a small circle of light, with the size depending on flash-to-subject distance. The grid attaches to your flash with the included touch-tab fasteners.
<p>This 1/8"" version produces a beam of light that's a few degrees narrower than the 1/4"" honeycomb grid (available separately).",,
Vello,N,752487,"The Vello 1/4"" Honeycomb Grid for Portable Flash attaches to your portable flash and dramatically narrows the beam of light that's put out by your shoe-mount or handle-mount flash. The effect is a small circle of light, with the size depending on flash-to-subject distance. The grid attaches to your flash with the included touch-tab fasteners.
This 1/4"" version produces a beam of light that's a few degrees wider than the 1/8"" honeycomb grid (available separately).",,"The <b>Vello 1/4"" Honeycomb Grid for Portable Flash</b> attaches to your portable flash and dramatically narrows the beam of light that's put out by your shoe-mount or handle-mount flash. The effect is a small circle of light, with the size depending on flash-to-subject distance. The grid attaches to your flash with the included touch-tab fasteners.
<p>This 1/4"" version produces a beam of light that's a few degrees wider than the 1/8"" honeycomb grid (available separately).",,
Vello,N,752488,"The Vello Light Shapers for Portable Flash is a 4 x 7.5&quot; two-sided bounce card, matte black on one side and reflective white on the other. The white side can be used as a bounce card, to bounce and scatter the light output of the flash. The black side can be used as a flag to keep light from flaring into your lens when using a flash as a background or hair light. Touch-tab fasteners are included for attaching it to your on-camera flash. Two Light Shapers can also act as a set of barndoors.",,"The <strong>Vello Light Shapers for Portable Flash</strong> is a 4 x 7.5&quot; two-sided bounce card, matte black on one side and reflective white on the other. The white side can be used as a bounce card, to bounce and scatter the light output of the flash. The black side can be used as a flag to keep light from flaring into your lens when using a flash as a background or hair light. Touch-tab fasteners are included for attaching it to your on-camera flash. Two Light Shapers can also act as a set of barndoors.",,
Vello,N,752863,"Expand the number of items able to be mounted to your camera's hot shoe with the 4"" Cold Shoe Extension from Vello. It features a 4"" high-impact ABS plastic rail raised about 1.5"" above the camera's shoe and supports multiple shoe-mounted accessories, including self-powered lighting, audio equipment, and more. The extension's shoe mount also includes 1/4""-20 female threads for alternate mounting options.",,"Expand the number of items able to be mounted to your camera's hot shoe with the <b>4"" Cold Shoe Extension</b> from <b>Vello</b>. It features a 4"" high-impact ABS plastic rail raised about 1.5"" above the camera's shoe and supports multiple shoe-mounted accessories, including self-powered lighting, audio equipment, and more. The extension's shoe mount also includes 1/4""-20 female threads for alternate mounting options.",,
Vello,N,753841,"Trigger your camera's shutter wirelessly with the FreeWave Plus Wireless Remote Shutter Release from Vello, a lightweight remote control system that will help you avoid unwanted camera movement. This 2.4 GHz model is compatible with Canon cameras and will work both wired and wirelessly up to 320', depending on your own needs and setup. This makes it useful for photographing wildlife or for macro and long exposures where it is necessary to eliminate any chance of camera shake. The FreeWave system also has access to 16 channels for triggering multiple receivers and has an internal antenna that will be protected from any accidental damage. Multiple features are available for shooting, such as a four-second delay as well as multi-exposure and long exposure modes. The device also has a dual function release, enabling focus on half press and triggering the shutter release on a full press. Additionally, it has LED indicators to confirm pre-focus and exposure while in wireless mode and the receiver and transmitter each run on two AAA batteries.",,"Trigger your camera's shutter wirelessly with the <b>FreeWave Plus Wireless Remote Shutter Release</b> from <b>Vello</b>, a lightweight remote control system that will help you avoid unwanted camera movement. This 2.4 GHz model is compatible with Canon cameras and will work both wired and wirelessly up to 320', depending on your own needs and setup. This makes it useful for photographing wildlife or for macro and long exposures where it is necessary to eliminate any chance of camera shake. <br><br> The FreeWave system also has access to 16 channels for triggering multiple receivers and has an internal antenna that will be protected from any accidental damage. Multiple features are available for shooting, such as a four-second delay as well as multi-exposure and long exposure modes. The device also has a dual function release, enabling focus on half press and triggering the shutter release on a full press. Additionally, it has LED indicators to confirm pre-focus and exposure while in wireless mode and the receiver and transmitter each run on two AAA batteries.",,
Vello,N,753842,"Trigger your camera's shutter wirelessly with the FreeWave Plus Wireless Remote Shutter Release from Vello, a lightweight remote control system that will help you avoid unwanted camera movement. This 2.4 GHz model is compatible with Nikon cameras and will work both wired and wirelessly up to 320', depending on your own needs and setup. This makes it useful for photographing wildlife or for macro and long exposures where it is necessary to eliminate any chance of camera shake. The FreeWave system also has access to 16 channels for triggering multiple receivers and has an internal antenna that will be protected from any accidental damage. Multiple features are available for shooting, such as a four-second delay as well as multi-exposure and long exposure modes. The device also has a dual function release, enabling focus on half press and triggering the shutter release on a full press. Additionally, it has LED indicators to confirm pre-focus and exposure while in wireless mode and the receiver and transmitter each run on two AAA batteries.",,"Trigger your camera's shutter wirelessly with the <b>FreeWave Plus Wireless Remote Shutter Release</b> from <b>Vello</b>, a lightweight remote control system that will help you avoid unwanted camera movement. This 2.4 GHz model is compatible with Nikon cameras and will work both wired and wirelessly up to 320', depending on your own needs and setup. This makes it useful for photographing wildlife or for macro and long exposures where it is necessary to eliminate any chance of camera shake. <br><br> The FreeWave system also has access to 16 channels for triggering multiple receivers and has an internal antenna that will be protected from any accidental damage. Multiple features are available for shooting, such as a four-second delay as well as multi-exposure and long exposure modes. The device also has a dual function release, enabling focus on half press and triggering the shutter release on a full press. Additionally, it has LED indicators to confirm pre-focus and exposure while in wireless mode and the receiver and transmitter each run on two AAA batteries.",,
Vello,N,754153,"The FreeWave Fusion Wireless Flash Trigger & Remote Control from Vello is a versatile, reliable remote control kit that will trigger off-camera flash units and studio lights from up to 300 feet away. It can be used to configure up to three different light groups, which can be triggered individually or simultaneously, for a total of seven different combinations, using its multiple groups feature. Simultaneous triggering of multiple light groups requires additional FreeWave Fusion Receivers (available separately).
The FreeWave Fusion also provides the convenience of a wireless camera shutter release, ideal for photographing wildlife, and also for macro and close-up photos or long exposures, where the slightest camera movement can ruin a picture. Working on the 2.4 GHz frequency gives you reduced radio interference and an extended range (up to 320' (100m))&mdash;you don't need to have line-of-sight alignment, either, as radio waves will pass through walls, windows and floors.",,"The <strong>FreeWave Fusion Wireless Flash Trigger & Remote Control</strong> from <strong>Vello</strong> is a versatile, reliable remote control kit that will trigger off-camera flash units and studio lights from up to 300 feet away. It can be used to configure up to three different light groups, which can be triggered individually or simultaneously, for a total of seven different combinations, using its multiple groups feature. Simultaneous triggering of multiple light groups requires additional FreeWave Fusion Receivers (available separately).</p>
<p>The FreeWave Fusion also provides the convenience of a wireless camera shutter release, ideal for photographing wildlife, and also for macro and close-up photos or long exposures, where the slightest camera movement can ruin a picture. Working on the 2.4 GHz frequency gives you reduced radio interference and an extended range (up to 320' (100m))&mdash;you don't need to have line-of-sight alignment, either, as radio waves will pass through walls, windows and floors.",,"<br>Since the FreeWave Fusion does not transmit TTL settings, use of a flash or light unit with full manual control is recommended. You will need to set the power output manually.
<br><br>The FreeWave Fusion is compatible with most cameras, flash units and studio lights. However, for flash wake-up functionality and/or high shutter speeds, you will need full Canon TTL support via your camera, flash and FreeWave Fusion trigger.
<br>This remote does not provide high-voltage sync protection, and is not recommended for use with flash units that have a trigger voltage of more than 6V."
Vello,N,754154,"The FreeWave Fusion Wireless Flash Trigger & Remote Control from Vello is a versatile, reliable remote control kit that will trigger off-camera flash units and studio lights from up to 300 feet away. It can be used to configure up to three different light groups, which can be triggered individually or simultaneously, for a total of seven different combinations, using its multiple groups feature. Simultaneous triggering of multiple light groups requires additional FreeWave Fusion Receivers (available separately).
The FreeWave Fusion also provides the convenience of a wireless camera shutter release, ideal for photographing wildlife, and also for macro and close-up photos or long exposures, where the slightest camera movement can ruin a picture. Working on the 2.4GHz frequency gives you reduced radio interference and an extended range (up to 320' (100 m)) - you don't need to have line-of-sight alignment, either, as radio waves will pass through walls, windows and floors.",,"The <strong>FreeWave Fusion Wireless Flash Trigger & Remote Control</strong> from <strong>Vello</strong> is a versatile, reliable remote control kit that will trigger off-camera flash units and studio lights from up to 300 feet away. It can be used to configure up to three different light groups, which can be triggered individually or simultaneously, for a total of seven different combinations, using its multiple groups feature. Simultaneous triggering of multiple light groups requires additional FreeWave Fusion Receivers (available separately).</p>
<p>The FreeWave Fusion also provides the convenience of a wireless camera shutter release, ideal for photographing wildlife, and also for macro and close-up photos or long exposures, where the slightest camera movement can ruin a picture. Working on the 2.4GHz frequency gives you reduced radio interference and an extended range (up to 320' (100 m)) - you don't need to have line-of-sight alignment, either, as radio waves will pass through walls, windows and floors.",,"<br>Since the FreeWave Fusion does not transmit TTL settings, use of a flash or light unit with full manual control is recommended. You will need to set the power output manually.
<br><br>The FreeWave Fusion is compatible with most cameras, flash units and studio lights. However, for flash wake-up functionality and/or high shutter speeds, you will need full Nikon TTL support via your camera, flash and FreeWave Fusion trigger.
<br>This remote does not provide high-voltage sync protection, and is not recommended for use with flash units that have a trigger voltage of more than 6V."
Vello,N,754167,"The FreeWave Fusion Receiver Only (For Canon) from Vello is a receiver for the versatile FreeWave Fusion kit that controls off-camera lights from up to 320 feet away. You can use this receiver to trigger additional groups of off-camera flashes and/or studio lights. You'll need the FreeWave Fusion Remote Control kit (available separately) to activate lights using this receiver. Alternatively, when using the FreeWave Fusion as a camera remote control, this extra receiver will allow you to trigger multiple cameras instantaneously.",,"The <strong>FreeWave Fusion Receiver Only (For Canon)</strong> from <strong>Vello</strong> is a receiver for the versatile FreeWave Fusion kit that controls off-camera lights from up to 320 feet away. You can use this receiver to trigger additional groups of off-camera flashes and/or studio lights. You'll need the FreeWave Fusion Remote Control kit (available separately) to activate lights using this receiver. Alternatively, when using the FreeWave Fusion as a camera remote control, this extra receiver will allow you to trigger multiple cameras instantaneously.",,"Since the FreeWave Fusion does not transmit TTL settings, use of a flash or light unit with full manual control is recommended. You will need to set the power output manually. 
<br><br>
The FreeWave Fusion is compatible with most cameras, flash units and studio lights. However, for flash wake-up functionality and/or high shutter speeds, you will need full Canon TTL support via your camera, flash and FreeWave Fusion trigger."
Vello,N,754629,"The Vello BG-C6 Battery Grip for Canon EOS 60D is a battery grip designed for use specifically with the Canon EOS 60D digital SLR camera. It accepts up to 2 LP-E6 batteries to effectively double the camera's battery life. The included AA battery holder allows you to use 6 AA batteries for added convenience. The BG-C6 offers an alternate shutter release button, AF start button, AF point selection, AE lock/FE lock button, AF Start, and main dial to facilitate shooting in a vertical orientation.",,"The <b>Vello BG-C6 Battery Grip for Canon EOS 60D</b> is a battery grip designed for use specifically with the Canon EOS 60D digital SLR camera. It accepts up to 2 LP-E6 batteries to effectively double the camera's battery life. The included AA battery holder allows you to use 6 AA batteries for added convenience. The BG-C6 offers an alternate shutter release button, AF start button, AF point selection, AE lock/FE lock button, AF Start, and main dial to facilitate shooting in a vertical orientation.",,Not compatible with Duracell brand alkaline batteries
Vello,N,754630,"The BG-C7 Battery Grip from Vello is a battery grip designed for use specifically with Canon EOS T3, T5 and T6 Digital SLR cameras, and accepts one or two LP-E10 Lithium-ion batteries. With two batteries installed, your shooting time is effectively doubled. Moreover, when one battery is drained, it can be removed and recharged while you continue shooting with the other battery. The battery grip connects to the camera via a connection cable that plugs into the camera's shutter release port.
The design of a battery grip offers a comfortable and secure way in which to hold your DSLR, especially in the vertical position. It will reduce wrist and hand fatigue when shooting vertically for extended periods of time. The BG-C7 has an alternate shutter release button designed for ergonomic access when shooting vertically and anti-slip rubber gripping to further improve handling. In addition, the BG-C7 contains a tripod socket, a strap lug for attaching a hand strap to the camera and a convenient internal slot to place the camera's battery door when the grip is attached.",,"The <strong>BG-C7 Battery Grip</strong> from <strong>Vello</strong> is a battery grip designed for use specifically with Canon EOS&nbsp;T3, T5 and T6 Digital SLR cameras, and accepts one or two LP-E10 Lithium-ion&nbsp;batteries. With two batteries installed, your shooting time is effectively doubled. Moreover, when one battery is drained, it can be removed and recharged while you continue shooting with the other battery. The battery grip connects to the camera via a connection cable that plugs into the camera's shutter release port.</p>
<p>The design of a battery grip offers a comfortable and secure way in which to hold your DSLR, especially in the vertical position. It will reduce wrist and hand fatigue when shooting vertically for extended periods of time. The BG-C7 has an alternate&nbsp;shutter release button designed for ergonomic access when shooting vertically and anti-slip rubber gripping to&nbsp;further improve handling. In addition, the BG-C7 contains a tripod socket, a&nbsp;strap lug for attaching a hand strap to the camera and a convenient internal slot to place the camera's battery door when the grip is attached.&nbsp;&nbsp;",,Batteries Sold Separately
